,label,full_text
10991,0,took rebel v yankee test question accent word usage scored total rebel v yankee southern pa
10992,0,traveled back time middle earth crept enemy slit hobbit throat reflex vomited trembling hand
10993,1,treat bitch respect
10994,1,tried calling sorry cousin msparka th bday hoe answer like always big time day lol
10995,1,try get back anime swear every show revolves around either teenage girl boy pussy talk
10996,1,try pas get carpool passing looking like playing game waved hi idgaf fuck w bitch
10997,1,turn cassey nasty hoe rihanna classy hoe
10998,1,turn bitch gay think bitch fuck like
10999,1,turned bet award second got witness random bitch getting drunk wade dancing r kelly
11000,0,uploaded youtube video http co rle jnr goproud make money twinkie crisis free market spirit
11001,0,uploaded youtube video http co jhuuzpgr update uganda anti gay bill freemasonry anglo american influence
11002,1,use wan na fuck bitch mo
11003,0,used chug vodka orange juice also used chug vodka gatorade used chug vodka
11004,0,used get grs lot tho maybe sol cracked much http co lrcb vabig
11005,0,used picture coming wadi fob sharana barrel brandy iiarwatch
11006,1,used think bitch wa bad moe
11007,1,wake every morning wishing bitch would
11008,1,wan mixtape pussy cinnamon roll
11009,1,wan na apologize bitch day way emotion set
11010,1,wan na around bitch amp fun
11011,1,wan na someone bitch boyfriend right head playin game ya boi
11012,1,wan na buy bitch every bag
11013,1,wan na cut hair busy bitch
11014,1,wan na eat fuck u talking bout bitch
11015,1,wan na experience late amp early pussy
11016,1,wan na get hoe arm diamond coming cloud riprick http co kdy ohutw
11017,0,wan na go trash talk concert
11018,1,wan na see clapping leg shaking wan see bitch get head fa dese beat
11019,0,wan na try pot brownie
11020,0,want oreo help
11021,0,want cowboy killer
11022,0,want four loco right chug go straight sleep
11023,1,want girl whose pussy smell like tuna
11024,0,want slope job get away everything two week hate around people unless friend
11025,1,want hoe back
11026,1,want coon girl lol
11027,1,want bitch answer ex calling dick mouth
11028,1,want one ae yous start something tbh yous aw pussy shame
11029,0,want cooky brownie ice cream
11030,1,want fire cracker baby fire work doe az fire cracker
11031,0,want monkey bread
11032,0,want monkey bread
11033,1,want independent soon like depending people make feel like bitch
11034,1,want beat bitch soooo bad
11035,0,want go pumpkin patch love bird make date rest u uncomfortable
11036,1,want paint faggot paint
11037,1,want square hoe
11038,1,want yo bitch go get smashed er let
11039,1,wa huge tomboy like barbies ninja turtle needed bitch truth
11040,1,wa made nicca wa young nicca
11041,0,wa accused never taking full front face shot one slant angle nothing http co ycuvypv n
11042,1,wa red light decatur amp lake mead amp bitch knew wa happy see like bitch wa finna get passenger seat
11043,1,wa bf grandma house today goin old album grandpa naked pic side ho
11044,1,wa damn near flossing bitch tampon string awful taecocky anything stopped eating pussy wa
11045,1,wa eating amp mom gon say damn calm tf bitch calm
11046,1,wa feelin week agoooo silly hoe silly hoe
11047,0,wa flying slope rammed small asian boy kid got like champ walked
11048,1,wa getting business wa chasing bitch
11049,1,wa given number mean joe greene high school wa never tough son bitch respect
11050,1,wa gon na put wan na eat pussy like saiyan mention savage enough
11051,1,wa grown time turned wit grandma nigguh
11052,1,wa gunna eat pussy diet
11053,0,wa love charlie
11054,1,wa grade bitch said something went momma wa like adopted
11055,1,wa club wa good lookin bitch gold teeth tho wa confused smh
11056,0,wa informed bird pheonix today could find physical image painting mythological extinct
11057,1,wa kidding guy hoe let lov tadaisha lie
11058,1,wa literally trappin drake dropped take bitch nigga line taste hennessey
11059,1,wa lookin like dem niccas told dat shit
11060,1,wa playing music kitchen mom keep asking tony give bitch heart rather purse
11061,1,wa smoking blunt outside nasty country bitch jumped lake naked lake nasty fuck
11062,1,wa pussy back lol like crazy
11063,0,wa told never fold amp never sell sole
11064,1,wa trying fuck something today bitch want lie talking bout brother wa phone lmfao feel played
11065,1,wa bitch mustash year half wtf wrong itch
11066,1,wa working hard bitch today deserve reward
11067,1,born last night know hoe right
11068,1,born last night know hoe right
11069,1,born lastnight know thesis hoe right
11070,1,calling faggot one lol
11071,1,watched one bitch holding camera said yall need hurry battery die nooooo
11072,1,well fuck yu bitch
11073,1,went smart car bitch smart lip
11074,0,went outside got mad bc weather trash
11075,0,went see leave movie theater table real food wa fun ordered brownie dessert p
11076,0,wept thurmanmunson died weep year later captain yankee
11077,1,beat bitch tf
11078,1,eat hoe alive http co r lw kkfr
11079,1,literally never get home shit retarded
11080,1,leave nigga bitch idgt http co exjvkjcxez
11081,1,wish joederosacomedy didnt block long ago calling pussy could call pussy get blocked second time
11082,1,wish could go dat bitch rt
11083,1,wish could mute rice krispies instead bitch snap crackling amp popping shit
11084,1,wish could punch year old thirsty bitch
11085,1,wish reason buy suit wedding clearly bitch dont know
11086,1,wish never met bitch bro god
11087,1,wish smoked could hit smoker loser hoe
11088,1,wish would argue nigga bitch imma laugh ya
11089,1,wish tinder would quit showing broad retarded l gesture smart enough procreate bbn
11090,1,wish young thug made past hookah kept garbage tyga bitch
11091,1,wish bitch could
11092,1,wish bitch would
11093,1,wish nigguh would try clown shit w h http co ucskiwfg
11094,1,wish alot female would tweet sucking dick im tired twitter nigga tweeting eating pussy need balance
11095,1,wish bitch would straight wit friend tell em look ugly really say cute smh
11096,1,wish everyone knew faggot try hard sketchball
11097,1,wish faggot like tyga would stop making music rack city wa fucking awful get fuck outta michigan
11098,1,wish hoe bore problem would shop hoe r u every day
11099,1,wish bitch mother would give grand child support fuckin bitch
11100,1,wish brother would stop bringing dirty bitch house
11101,1,wish people could straight fake bitch fake bitch anyone actually
11102,1,wish ppl would learn tf stay business grown man go please mind damn business bitch
11103,1,wish twitter stalk bitch button
11104,1,wish ya nighas stressed ya kid like ya stress lame bitch
11105,1,wish wish wish wish wish wish bitch would cept already gon na handle
11106,1,witnessed ace hoe soo many nigga garden growing talking strong armed hoein
11107,1,wnna go ihop bitch
11108,1,woke wa already pregnant fuck dat bitch
11109,1,woke bed full bitch eeeen fuckin
11110,1,woke bed full bitch even fuckin
11111,1,nothin bitch even get hard
11112,1,say many bitch fucked might say many touched
11113,1,trust bitch
11114,0,wonder many yankee fan hurt derek jeter star break lmao
11115,1,wonder philly fan aware complete cunt aware ok
11116,1,wonder latino strategy working tpm goper double wetback backpedals shoot sight http co qwlpxxsuib
11117,1,wonder bitch dead yet
11118,1,wonder ever day sister life ever complete utter bitch save special
11119,1,wonder twitter didnt allow picture avi many follower yall would really cu yall bitch dont talkin bout shit
11120,1,wonder twerking dy hoe became world star famous life like wherearetheynow
11121,1,wonder bitch got
11122,1,wonder wrote blog either hoe dat let nigga beat avail bitch nigga hoe let em beat
11123,0,would bitch weather bipolar gon na appreciate nice instead
11124,1,would call bitch frowned upon
11125,1,would commit rest gay life complete submissive bottom could zac efron bitch noshame gayboyproblems
11126,1,would def call dwight cradle robbing faggot kobe
11127,0,would describe whatupag work blaxican
11128,1,would leave crib go somewhere pretty sure die cause bitch car sliding everywhere
11129,1,would like apologize anyone called fat stupid gay nigger jew retarded truly sorry jk trolling fag
11130,0,would like test see long tongue really lady eggplant emoji tinashe
11131,1,would love give bitch act right juice lol
11132,1,would love hit jig fucking life
11133,1,would never fight nigga vagina hoe lmao
11134,1,would never hit woman would slap hoe
11135,1,would probably still feel bad bitch
11136,0,would went ref hell post game interview saying called sad trash
11137,1,acting like crazy bitch told hell go head
11138,1,fuk lot u bitch realtalk
11139,1,last prison bitch would eat alive
11140,1,want girl showing goody every niggah
11141,1,mother fuckin ugly gt badguy gt bitch gt eliwallach type shit breakingbad joke noose rig leevancleef sport gt
11142,1,tough ambitious know exactly want make bitch okay
11145,1,put bullet bitch
11146,0,best owning bird could teach funniest thing say
11147,0,anything oreo vanilla bean drink dunkin amp chocolate chip muffin starving amp sound good
11148,1,drive crazy ghetto school everyday
11149,1,go bitch
11150,1,hit kardashian threw money bruh somebody would pull hoe idgaf nobody anyway lol
11151,1,kill bitch able cuddle right ugh sucker stupid shit swear
11152,0,kill meet charlie sheen
11153,1,like see someone try hit joke bitch internet
11154,1,rather school improving life sleeping home im back bitch
11155,0,rather follow girl instagram rather bird brain tweet tl
11156,1,rather flat bitch bitch cheat
11157,0,rather hear neal degrasse tyson tell scientific mistake assumption wasp http co tlec vkuyd
11158,1,shut fuck wide batter boy ever go haha im cunt wit cani shit stop
11159,1,never let broke bitch influence
11160,1,always remember feeling like wa good like like whack bitch could amp lied
11161,0,yankee fan forever
11162,1,bitch like f ck happen
11163,1,dick wan na act like pussy
11164,1,damned nigga wife hood hoe
11165,1,stripping layer clothes instant get back gate hot satan pussy son bitch
11167,1,beat pussy right
11168,1,break bitch nigga care size
11169,1,call u bitch short
11170,1,eat ya pussy like savage put ya nasty foot face sock drawer already
11171,1,fuck bitch real quick
11172,1,get much pussy http co pltxgqiqe
11173,0,give baby zebra girl
11174,1,go class last minute hoe
11175,1,bitch havin baby every week
11176,1,keep comment tho laugh nigs
11177,0,let u clam top let dat nookie pop dat cookie jar rookie girllll
11178,1,live life way want bitch
11179,1,pay yall nigga get lost much hoe nigga gunna cost
11180,1,quit bitch quit fake friend
11181,1,round hoe little bit
11182,1,start butt work way pussy
11183,1,still let plastic bitch dollar digherlow
11184,1,stop drug alcohol fag slut give chance year feel clearly mean something
